ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例
5996508,2012,4150,社区服务,广西,有限责任公司,自然人,0.96
5992255,2010,4370,服务业,湖北,股份有限公司,自然人,1
5993817,2001,8240,商业服务业,湖北,合伙企业,自然人,0.97
5989012,2003,7550,交通运输业,湖南,农民专业合作社,自然人,0.57
5980580,2014,2790,工业,福建,有限责任公司,企业法人,0.52
5978243,2005,4170,工业,山东,合伙企业,自然人,0.52
5980516,2009,210,零售业,江西,有限责任公司,企业法人,0.86
5995076,2005,6590,零售业,江西,合伙企业,自然人,0.59
5990395,2001,6610,零售业,福建,农民专业合作社,自然人,0.69
5990512,2008,4440,工业,山东,集体所有制企业,自然人,0.95
5984726,2001,5430,商业服务业,湖北,集体所有制企业,企业法人,0.78
5997338,2007,7200,工业,广西,农民专业合作社,企业法人,0.51
5985784,2012,5860,交通运输业,福建,农民专业合作社,企业法人,0.73
5998267,2003,8310,交通运输业,湖北,集体所有制企业,企业法人,0.69
5997228,2002,8960,工业,山东,有限责任公司,企业法人,0.76
5980917,2001,9790,商业服务业,福建,有限责任公司,企业法人,0.87
5983498,2013,5830,服务业,江西,股份有限公司,自然人,0.99
5979933,2010,9870,服务业,江西,合伙企业,自然人,0.65
5997375,2000,2920,社区服务,湖北,有限责任公司,自然人,0.97
5991264,2002,2610,工业,广东,合伙企业,企业法人,0.94
5982691,2003,4130,商业服务业,山东,农民专业合作社,企业法人,0.99
5992248,2003,6190,交通运输业,湖北,有限责任公司,自然人,0.6
5986557,2005,7090,交通运输业,江西,有限责任公司,企业法人,0.7
5980822,2008,2950,社区服务,湖南,集体所有制企业,自然人,0.63
5992475,2009,2270,商业服务业,广东,合伙企业,企业法人,0.79
5990605,2007,9030,商业服务业,湖南,农民专业合作社,自然人,0.57
5991593,2014,8420,工业,湖北,合伙企业,自然人,0.68
5988590,2008,220,零售业,广东,农民专业合作社,企业法人,1
5989419,2008,9490,社区服务,江西,合伙企业,自然人,0.72
5995989,2013,3130,交通运输业,福建,有限责任公司,自然人,0.59
5978126,2009,7700,工业,福建,集体所有制企业,自然人,0.73
5989867,2013,7070,交通运输业,湖南,合伙企业,自然人,0.9
5990386,2010,6460,社区服务,广西,股份有限公司,企业法人,0.56
5983508,2009,9700,交通运输业,广西,股份有限公司,自然人,0.89
5983929,2009,180,社区服务,湖南,集体所有制企业,企业法人,0.86
5979326,2014,9950,交通运输业,山东,有限责任公司,企业法人,0.88
5996780,2001,7690,交通运输业,湖南,合伙企业,自然人,0.6
5978145,2005,6340,零售业,湖北,集体所有制企业,企业法人,0.97
5987956,2013,8990,服务业,广东,合伙企业,企业法人,0.55
5997307,2004,7140,社区服务,广西,有限责任公司,自然人,0.94
5989588,2002,3630,交通运输业,山东,农民专业合作社,自然人,0.97
5993382,2001,2870,交通运输业,广西,有限责任公司,自然人,0.98
5979406,2013,9500,社区服务,广东,股份有限公司,企业法人,0.77
5998993,2005,7020,交通运输业,江西,股份有限公司,自然人,0.56
5992159,2002,9910,工业,福建,集体所有制企业,自然人,0.97
5997435,2005,1130,社区服务,山东,集体所有制企业,自然人,0.85
5993317,2009,9490,交通运输业,广东,合伙企业,自然人,0.93
5999698,2009,3980,服务业,山东,农民专业合作社,自然人,0.75
5992922,2006,9040,零售业,广东,集体所有制企业,企业法人,0.99
5983610,2006,8470,服务业,江西,集体所有制企业,自然人,0.67
5998902,2010,9790,服务业,江西,股份有限公司,企业法人,0.83
5991655,2009,5770,零售业,广西,股份有限公司,企业法人,0.66
5996208,2010,4830,工业,湖南,有限责任公司,企业法人,0.53
5997268,2010,990,社区服务,湖南,集体所有制企业,自然人,0.85
5998632,2014,780,零售业,山东,农民专业合作社,自然人,0.81
5996166,2001,1520,工业,湖南,有限责任公司,自然人,0.96
5987784,2001,3620,交通运输业,湖北,集体所有制企业,企业法人,0.97
5981461,2002,4780,社区服务,湖北,集体所有制企业,企业法人,0.64
5978350,2003,8500,社区服务,湖北,农民专业合作社,自然人,0.55
5979599,2012,7930,社区服务,广东,股份有限公司,自然人,0.54
5985243,2011,1430,社区服务,山东,集体所有制企业,企业法人,0.62
5987602,2005,6260,交通运输业,湖北,股份有限公司,企业法人,0.68
5983525,2000,2480,工业,广西,有限责任公司,企业法人,0.89
5987055,2005,8180,零售业,福建,集体所有制企业,企业法人,0.99
5988552,2013,1890,服务业,NA,合伙企业,自然人,0.86
5979196,2013,300,社区服务,广西,股份有限公司,自然人,1
5994449,2005,6570,商业服务业,福建,合伙企业,企业法人,0.82
5991367,2014,4410,商业服务业,江西,有限责任公司,企业法人,0.54
5989806,2006,1750,零售业,湖北,合伙企业,企业法人,0.77
5991969,2000,2220,服务业,广东,农民专业合作社,自然人,0.9
5998369,2005,8240,工业,广西,股份有限公司,自然人,0.7
5992180,2013,3410,社区服务,江西,有限责任公司,自然人,0.65
5987056,2007,9940,零售业,广东,合伙企业,企业法人,0.9
5984676,2000,7710,工业,福建,股份有限公司,企业法人,0.55
5987975,2000,680,交通运输业,湖北,集体所有制企业,自然人,0.85
5995679,2000,7040,商业服务业,江西,集体所有制企业,自然人,0.99
5983035,2014,7500,零售业,湖北,集体所有制企业,自然人,0.51
5995099,2013,4760,交通运输业,广西,股份有限公司,企业法人,0.81
5994576,2003,7460,社区服务,广西,集体所有制企业,自然人,0.58
5985286,2013,9380,服务业,广东,有限责任公司,企业法人,0.63
5982139,2004,5850,社区服务,福建,合伙企业,企业法人,0.76
5995356,2006,5120,社区服务,广东,农民专业合作社,企业法人,0.75
5983010,2011,9720,社区服务,山东,有限责任公司,自然人,0.75
5988048,2011,4420,交通运输业,山东,农民专业合作社,企业法人,0.92
5990054,2001,9020,零售业,广东,有限责任公司,自然人,0.57
5998961,2000,9760,零售业,福建,农民专业合作社,自然人,0.99
5988809,2003,7180,社区服务,江西,合伙企业,自然人,0.52
5979150,2010,2670,商业服务业,广西,集体所有制企业,企业法人,0.79
5997468,2012,680,零售业,湖南,集体所有制企业,企业法人,0.74
5996922,2000,4270,商业服务业,广西,合伙企业,企业法人,0.57
5985813,2009,4980,服务业,湖南,合伙企业,企业法人,0.94
5995390,2012,2530,零售业,湖北,农民专业合作社,企业法人,0.62
5991795,2010,1610,服务业,广东,合伙企业,企业法人,0.8
5985367,2010,NA,服务业,广东,股份有限公司,自然人,1
5981395,2009,320,服务业,湖北,集体所有制企业,企业法人,0.62
5989836,2010,3710,社区服务,广东,集体所有制企业,企业法人,0.51
5994860,2007,7070,服务业,广西,农民专业合作社,企业法人,0.89
5993688,2007,4910,工业,山东,股份有限公司,自然人,0.93
5998568,2003,5190,服务业,广东,有限责任公司,企业法人,0.56
5992222,2007,6420,服务业,广东,合伙企业,自然人,0.55
5978643,2006,5330,服务业,广东,合伙企业,自然人,0.98
5989063,2012,5050,交通运输业,广东,合伙企业,自然人,0.55
5978703,2001,7930,社区服务,江西,股份有限公司,企业法人,1
5981185,2003,2170,零售业,山东,农民专业合作社,企业法人,0.77
5979479,2013,4760,商业服务业,广东,农民专业合作社,自然人,0.63
5982397,2005,6350,社区服务,山东,合伙企业,企业法人,0.81
5980077,2006,6190,工业,广东,集体所有制企业,企业法人,0.93
5985654,2002,2600,商业服务业,山东,农民专业合作社,自然人,0.6
5984762,2003,770,社区服务,湖南,农民专业合作社,企业法人,0.97
5985826,2011,3840,社区服务,湖南,有限责任公司,自然人,0.7
5992895,2012,2350,交通运输业,福建,农民专业合作社,企业法人,0.86
5994394,2005,9050,服务业,湖南,集体所有制企业,企业法人,0.97
5995084,2011,6950,NA,福建,集体所有制企业,自然人,0.89
5988889,2001,270,交通运输业,福建,农民专业合作社,自然人,0.71
5994340,2002,9580,商业服务业,广西,农民专业合作社,企业法人,0.92
5988511,2014,6910,社区服务,广东,集体所有制企业,企业法人,0.64
5997620,2006,2990,工业,广西,农民专业合作社,自然人,0.74
5996517,2014,1160,工业,湖北,有限责任公司,自然人,0.77
5982300,2005,4180,服务业,湖南,农民专业合作社,自然人,0.88
5989763,2009,1840,零售业,广西,农民专业合作社,企业法人,0.55
5984924,2007,8230,服务业,广东,有限责任公司,企业法人,0.64
5978290,2007,6280,零售业,湖南,合伙企业,企业法人,0.64
5984218,2011,5770,交通运输业,福建,股份有限公司,企业法人,0.83
5999892,2014,9800,零售业,湖南,有限责任公司,企业法人,0.79
5983197,2005,3880,交通运输业,湖南,有限责任公司,企业法人,0.56
5996497,2014,5120,工业,江西,有限责任公司,企业法人,0.51
5982525,2002,7180,工业,湖北,农民专业合作社,自然人,0.59
5991186,2001,5620,服务业,福建,股份有限公司,自然人,0.85
5997959,2014,9930,交通运输业,福建,农民专业合作社,自然人,0.51
5979281,2011,5160,交通运输业,广东,农民专业合作社,自然人,0.62
5994996,2012,8200,交通运输业,湖南,集体所有制企业,企业法人,0.81
5978400,2000,9010,社区服务,广东,有限责任公司,企业法人,0.78
5990730,2013,1230,商业服务业,广西,合伙企业,自然人,0.72
5992461,2005,470,服务业,福建,有限责任公司,自然人,0.6
5989725,2014,2960,商业服务业,山东,有限责任公司,自然人,0.62
5981763,2000,9180,交通运输业,湖北,有限责任公司,自然人,0.54
5994557,2013,3990,商业服务业,广东,集体所有制企业,企业法人,0.69
5984013,2006,9290,零售业,广东,农民专业合作社,企业法人,0.84
5998230,2013,510,社区服务,广东,农民专业合作社,企业法人,0.51
5988938,2013,3870,工业,湖南,有限责任公司,企业法人,0.73
5991195,2012,3480,服务业,广西,股份有限公司,自然人,0.55
5978607,2000,7900,交通运输业,山东,有限责任公司,企业法人,0.83
5994416,2003,510,工业,福建,集体所有制企业,企业法人,0.72
5981641,2006,280,社区服务,湖南,合伙企业,自然人,0.95
5986257,2008,9490,交通运输业,湖南,集体所有制企业,企业法人,0.51
5990228,2006,4860,零售业,广东,农民专业合作社,自然人,0.83
5995209,2004,3930,交通运输业,广东,有限责任公司,企业法人,0.76
5989731,2003,7490,服务业,湖北,农民专业合作社,企业法人,0.7
5980703,2005,7960,服务业,湖北,农民专业合作社,自然人,0.68
5996083,2006,8970,服务业,福建,集体所有制企业,自然人,0.68
5993839,2000,4050,零售业,山东,农民专业合作社,自然人,0.55
5980365,2009,6330,交通运输业,江西,合伙企业,企业法人,0.77
5990999,2004,5310,服务业,广东,股份有限公司,企业法人,1
5999006,2002,NA,交通运输业,湖南,农民专业合作社,自然人,0.96
5990907,2004,6280,交通运输业,江西,合伙企业,自然人,0.52
5999424,2002,2640,工业,山东,股份有限公司,自然人,0.69
5978988,2006,2370,交通运输业,福建,合伙企业,自然人,0.72
5990053,2009,5020,服务业,湖南,有限责任公司,自然人,0.99
5993899,2010,810,零售业,山东,农民专业合作社,企业法人,0.73
5980506,2009,8500,社区服务,山东,农民专业合作社,企业法人,0.76
5991718,2005,590,商业服务业,江西,农民专业合作社,企业法人,0.65
5991369,2010,9870,服务业,广东,农民专业合作社,自然人,0.56
5980824,2000,3160,零售业,江西,农民专业合作社,企业法人,0.66
5995490,2009,2320,社区服务,湖北,合伙企业,自然人,0.65
5985864,2009,3130,社区服务,福建,集体所有制企业,企业法人,0.83
5980110,2008,NA,零售业,湖南,股份有限公司,企业法人,0.8
5992137,2005,5260,零售业,广西,合伙企业,自然人,0.65
5995584,2002,9740,交通运输业,广西,集体所有制企业,自然人,0.89
5984659,2012,9990,零售业,江西,有限责任公司,自然人,0.97
5987147,2010,5100,社区服务,江西,股份有限公司,企业法人,0.66
5999334,2010,4960,零售业,广东,有限责任公司,企业法人,0.89
5984232,2011,5460,商业服务业,江西,股份有限公司,企业法人,0.57
5981696,2001,7440,商业服务业,湖南,农民专业合作社,NA,0.62
5983479,2009,2490,交通运输业,湖北,股份有限公司,自然人,0.8
5982378,2014,5980,交通运输业,湖南,农民专业合作社,自然人,0.95
5984615,2004,170,交通运输业,福建,合伙企业,企业法人,0.63
5984473,2012,3870,工业,广东,股份有限公司,企业法人,0.51
5983538,2002,9020,工业,山东,股份有限公司,自然人,0.7
5999107,2011,6500,零售业,福建,集体所有制企业,自然人,0.61
5989733,2000,1570,服务业,广东,集体所有制企业,企业法人,0.63
5986820,2011,1330,零售业,湖南,集体所有制企业,企业法人,0.9
5983884,2014,6640,社区服务,福建,股份有限公司,自然人,0.83
5984271,2014,4990,工业,广西,集体所有制企业,自然人,0.95
5982044,2013,5290,交通运输业,广东,合伙企业,企业法人,0.83
5992413,2011,5070,工业,山东,股份有限公司,企业法人,0.64
5996182,2005,3480,零售业,广西,农民专业合作社,企业法人,0.96
5981201,2008,4890,零售业,广西,集体所有制企业,NA,0.63
5979109,2010,4590,社区服务,湖北,合伙企业,企业法人,0.9
5979780,2012,1250,社区服务,福建,股份有限公司,企业法人,0.62
5990242,2000,1140,NA,湖南,股份有限公司,企业法人,0.87
5999032,2000,7560,交通运输业,福建,有限责任公司,企业法人,0.69
5981045,2009,3820,交通运输业,山东,合伙企业,企业法人,0.87
5983825,2006,310,商业服务业,山东,有限责任公司,自然人,0.57
5998099,2006,6300,工业,福建,股份有限公司,自然人,0.96
5987148,2002,4190,服务业,广东,有限责任公司,企业法人,0.67
5990543,2004,8700,工业,湖南,集体所有制企业,自然人,0.61
5981402,2006,6570,工业,广西,合伙企业,企业法人,0.56
5987341,2014,6030,交通运输业,湖南,农民专业合作社,企业法人,0.74
5995879,2004,4080,服务业,山东,农民专业合作社,自然人,0.62
5991181,2001,9870,零售业,福建,合伙企业,企业法人,0.53
5989980,2002,5660,社区服务,广西,农民专业合作社,自然人,0.56
5988037,2003,8940,社区服务,湖南,合伙企业,企业法人,0.81
5998571,2009,9980,交通运输业,江西,股份有限公司,企业法人,0.86
5994125,2005,3530,零售业,湖南,农民专业合作社,企业法人,0.97
5979665,2006,4880,零售业,湖南,股份有限公司,企业法人,0.56
5981625,2000,3120,服务业,湖南,集体所有制企业,企业法人,0.56
5992004,2013,5030,商业服务业,广东,集体所有制企业,企业法人,0.93
5989165,2013,1830,工业,湖南,合伙企业,企业法人,0.83
5984567,2013,3270,服务业,江西,农民专业合作社,企业法人,0.79
5999360,2002,4080,工业,山东,有限责任公司,自然人,0.72
