ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5990107,2017,0,0,0,0,14481.6,868.896,0,0
5990108,2017,0,0,33660,1346.4,0,0,0,0
5990109,2017,3600,288,0,0,0,0,0,0
5990110,2017,0,0,0,0,0,0,1220.4,73.224
5990112,2017,0,0,0,0,0,0,1168,70.08
5990113,2017,0,0,70125,2805,0,0,0,0
5990114,2017,0,0,0,0,192924,11575.44,0,0
5990115,2017,16944,1355.52,0,0,0,0,0,0
5990116,2017,0,0,9216,368.64,0,0,0,0
5990117,2017,0,0,0,0,16461.9,987.714,0,0
5990118,2017,0,0,0,0,0,0,2007,120.42
5990119,2017,0,0,0,0,210127.5,12607.65,0,0
5990120,2017,0,0,0,0,21672,1300.32,0,0
5990121,2017,0,NA,1965.6,78.624,0,0,0,0
5990122,2017,50624,4049.92,0,0,0,0,0,0
5990123,2017,14832,1186.56,0,0,0,0,0,0
5990124,2017,0,0,1596,63.84,0,0,0,0
5990126,2017,0,0,0,0,0,0,7852.8,471.168
5990128,2017,2210,176.8,0,0,0,0,0,0
5990130,2017,0,0,0,0,882,52.92,0,0
5990131,2017,0,0,43225.6,1729.024,0,0,0,0
5990133,NA,0,0,0,0,0,0,5075.2,304.512
5990134,2017,6902,552.16,0,0,0,0,0,0
5990136,2017,0,0,0,0,0,0,398.4,23.904
5990138,2017,0,0,0,0,1004.4,60.264,0,0
5990139,2017,0,0,49320,1972.8,0,0,0,0
5990140,2017,10656,852.48,0,0,0,0,0,0
5990141,2017,0,0,0,0,0,0,682,40.92
5990142,2017,0,0,0,0,3801.6,228.096,0,0
5990143,2017,0,0,0,0,0,0,6691.2,401.472
5990144,2017,5384,430.72,0,0,0,0,NA,0
5990145,2017,0,0,3104.4,124.176,0,0,0,0
5990146,2017,9645,771.6,0,0,0,0,0,0
5990147,2017,0,0,0,0,0,0,680,40.8
5990148,2017,0,0,3340.8,133.632,0,0,0,0
5990149,2017,15440,1235.2,0,0,0,0,0,0
5990150,2017,0,0,0,0,157848.6,9470.916,0,0
5990151,2017,4400,352,0,0,0,0,0,0
5990152,2017,0,0,0,0,167040,10022.4,0,0
5990154,2017,0,0,0,0,0,0,9135,548.1
5990155,2017,10200,816,0,NA,0,0,0,0
5990156,2017,0,0,0,0,0,0,216,12.96
5990157,2017,4032,322.56,0,0,0,0,0,0
5990158,2017,0,0,0,0,0,0,6104,366.24
5990159,2017,0,0,0,0,0,0,2492,149.52
5990160,2017,0,0,0,0,55870.5,3352.23,0,0
5990161,2017,0,0,16937.44,677.4976,0,0,0,0
5990162,2017,14220,1137.6,0,0,0,0,0,0
5990163,2017,0,0,125125,5005,0,0,0,0
5990164,2017,0,0,0,0,0,0,4274.4,256.464
5990166,2017,7360,588.8,0,0,0,0,0,0
5990167,2017,828,66.24,0,0,0,0,0,0
5990168,2017,0,0,0,0,0,0,1713.6,102.816
5990169,2017,0,0,0,0,0,0,361.2,21.672
5990171,2017,0,0,0,0,49094.1,2945.646,0,0
5990172,2017,13125,1050,0,NA,0,0,0,0
5990173,2017,0,0,30539.52,1221.5808,0,0,0,0
5990174,2017,0,0,0,0,462873.6,27772.416,0,0
5990177,2017,0,0,0,0,148932,8935.92,0,0
5990178,2017,34848,2787.84,0,0,0,0,0,0
5990179,2017,13685,1094.8,NA,0,0,0,0,0
5990180,2017,0,0,7543.8,301.752,0,0,0,0
5990181,2017,0,0,1570.8,62.832,0,0,0,0
5990182,2017,0,0,0,0,0,0,3186.4,191.184
5990183,2017,0,0,0,NA,3622.5,217.35,0,0
5990185,2017,NA,0,0,0,122148,7328.88,0,0
5990186,2017,28900,2312,0,0,0,0,0,0
5990187,2017,0,0,0,0,0,0,2101.2,126.072
5990188,2017,0,0,0,0,23889.6,1433.376,0,0
5990189,2017,13944,1115.52,0,0,0,0,0,0
5990190,2017,1620,129.6,0,0,0,0,0,0
5990191,2017,9640,771.2,0,0,0,0,0,0
5990192,2017,0,0,0,0,56246.4,3374.784,0,0
5990194,NA,0,0,20367.36,814.6944,0,0,0,0
5990195,2017,50368,4029.44,0,0,0,0,0,0
5990197,2017,0,0,0,0,223839,13430.34,0,0
5990198,2017,NA,0,0,0,11520,691.2,0,0
5990199,2017,8120,649.6,0,0,0,0,0,0
5990200,2017,0,0,0,0,87120,5227.2,0,0
5990201,2017,25530,2042.4,0,0,0,0,0,0
5990203,2017,0,0,5007.6,200.304,0,0,0,0
5990204,2017,0,0,0,0,28868.4,1732.104,0,0
5990205,2017,0,0,486.4,19.456,0,0,0,0
5990206,2017,0,0,0,0,0,0,3210,192.6
5990207,2017,12176,974.08,0,0,0,0,0,0
5990208,2017,0,0,2006.4,80.256,0,0,0,0
5990209,2017,6930,554.4,0,0,0,0,0,0
5990212,2017,0,0,100953.6,4038.144,0,0,0,0
5990213,2017,0,0,0,0,0,0,2727,163.62
5990214,2017,0,0,20563.2,822.528,0,0,0,0
5990216,2017,0,0,0,0,34372.8,2062.368,0,0
5990217,NA,0,0,0,0,0,0,1992,119.52
5990218,2017,48550,3884,0,0,0,0,0,0
5990220,2017,20658,1652.64,0,0,0,0,0,0
5990221,2017,0,0,26611.2,1064.448,0,0,0,0
5990222,2017,0,0,0,0,135180,8110.8,0,0
5990224,2017,0,0,13248,529.92,0,0,0,0
5990226,2017,0,0,0,0,11400,684,0,0
5990227,2017,0,0,26297.6,1051.904,0,0,0,0
5990228,2017,0,0,8339.76,333.5904,0,0,0,0
5990229,2017,0,0,9327.36,373.0944,0,0,0,0
5990230,2017,35700,2856,0,0,0,0,0,0
5990231,2017,0,0,0,0,442017,26521.02,0,0
5990232,2017,0,0,0,0,434948.4,26096.904,0,0
5990233,2017,5140,411.2,0,0,0,0,0,0
5990234,2017,0,0,107137.8,4285.512,0,0,0,0
5990235,2017,0,0,0,0,82062,4923.72,0,0
5990236,2017,4035,322.8,0,0,0,0,0,0
5990237,2017,0,0,0,0,146640,8798.4,0,0
5990238,2017,5984,478.72,0,0,0,0,0,0
5990239,2017,10710,856.8,0,0,0,0,0,0
5990240,2017,0,0,0,0,75600,4536,0,0
5990241,2017,22945,1835.6,0,0,0,0,0,0
5990242,2017,0,0,0,0,81396,4883.76,0,0
5990243,2017,0,0,0,0,0,0,5488,329.28
5990244,2017,0,0,0,0,54091.8,3245.508,0,0
5990246,2017,0,0,0,0,0,0,3405.6,204.336
5990247,2017,0,0,0,0,0,0,2565,153.9
5990248,2017,0,0,0,0,125697.6,7541.856,0,0
5990249,2017,0,0,4932,197.28,0,0,0,0
5990250,2017,27328,2186.24,0,0,0,0,0,0
5990251,2017,0,0,0,0,24780,1486.8,0,0
5990253,2017,9240,739.2,0,0,0,0,0,0
5990255,2017,0,0,16214.4,648.576,0,0,0,0
5990256,2017,0,0,0,0,0,0,6128,367.68
5990257,2017,0,0,8484,339.36,0,0,NA,0
5990258,2017,0,0,0,0,0,0,441.6,26.496
5990259,2017,30849,2467.92,0,0,0,0,0,0
5990260,2017,0,0,12257.28,490.2912,0,0,0,0
5990262,2017,0,0,0,0,26323.2,1579.392,0,0
5990263,2017,0,0,0,0,0,0,2037,122.22
5990265,2017,0,0,0,0,0,0,6048,362.88
5990266,2017,8904,712.32,0,0,0,0,0,0
5990268,2017,5472,437.76,0,0,0,0,0,0
5990269,2017,11970,957.6,0,0,0,0,0,0
5990270,2017,4180,334.4,0,0,0,0,0,0
5990271,2017,0,0,64168.2,2566.728,0,0,0,0
5990273,2017,7020,561.6,0,0,0,0,0,0
5990274,2017,0,0,0,NA,0,0,210,12.6
5990275,2017,21190,1695.2,0,0,0,0,0,0
5990276,2017,0,0,5581.44,223.2576,0,0,NA,0
5990278,2017,41625,3330,0,0,0,0,0,0
5990279,2017,27272,2181.76,0,0,0,0,0,0
5990281,2017,0,0,0,0,247737.6,14864.256,0,0
5990282,2017,0,0,0,0,0,0,1014,60.84
5990283,2017,0,0,0,0,202176,12130.56,0,0
5990284,2017,63988,5119.04,0,0,0,0,0,0
5990285,2017,0,0,0,0,0,0,4811.4,288.684
5990286,2017,0,0,8739.36,349.5744,0,0,0,0
5990288,2017,7500,600,0,0,0,0,0,0
5990289,2017,7670,613.6,0,0,0,0,0,0
5990290,2017,0,0,51979.2,2079.168,0,0,0,0
5990291,2017,0,0,679.84,27.1936,0,0,0,0
5990292,2017,0,0,3057.6,122.304,0,0,0,0
5990293,2017,11888,951.04,0,0,0,0,0,0
5990294,2017,0,0,28140,1125.6,0,0,0,0
5990296,2017,0,0,0,0,0,0,1838.4,110.304
5990297,2017,11800,944,0,0,0,0,0,0
5990298,2017,NA,0,16128,645.12,0,0,0,0
5990299,2017,0,0,0,0,0,0,7784,467.04
5990300,2017,0,0,0,0,0,0,3019.2,181.152
5990301,2017,0,0,0,0,22982.4,1378.944,0,0
5990303,2017,13498,1079.84,0,0,0,0,0,0
5990304,2017,0,0,0,0,231601.5,13896.09,0,0
5990307,2017,0,0,0,0,0,0,13754,825.24
5990309,2017,0,0,0,0,7680,460.8,0,0
5990310,2017,0,0,0,0,0,0,224.4,13.464
5990311,2017,0,0,0,0,0,0,3510,210.6
5990312,2017,0,0,0,0,140400,8424,0,0
5990314,2017,0,0,0,0,0,NA,6854.4,411.264
5990315,2017,0,0,NA,0,90748.8,5444.928,0,0
5990316,2017,0,0,0,0,0,0,239.8,14.388
5990317,2017,0,0,0,0,0,0,3014.4,180.864
5990318,2017,0,0,0,0,0,0,201.6,12.096
5990319,2017,1818,145.44,0,0,0,0,0,0
5990320,2017,0,0,0,0,0,0,10836,650.16
5990321,2017,0,0,23108.4,924.336,0,0,0,0
5990322,2017,0,0,37340.16,1493.6064,0,0,0,0
5990324,2017,8632,690.56,0,0,0,0,0,0
5990325,2017,0,0,8127.6,325.104,0,0,0,0
5990326,2017,10000,800,0,0,0,0,0,0
5990327,2017,0,0,1448,57.92,0,0,0,0
5990328,2017,0,0,0,0,0,0,4176,250.56
5990329,2017,0,0,0,0,174220.8,10453.248,0,0
5990330,2017,0,0,542.64,21.7056,0,0,0,0
5990331,2017,0,0,0,0,39330,2359.8,0,0
5990332,2017,0,0,0,0,27475.2,1648.512,0,0
5990333,2017,0,0,0,0,284592,17075.52,0,0
5990334,2017,0,0,0,0,0,0,753.6,45.216
5990335,2017,0,0,0,0,0,0,4608,276.48
5990336,2017,0,0,47028.8,1881.152,0,0,0,0
5990337,2017,0,0,0,0,792009.6,47520.576,0,0
5990338,2017,0,0,0,0,0,0,506.4,30.384
5990339,2017,2145,171.6,0,0,0,0,0,0
5990340,2017,0,0,47911.5,1916.46,0,0,0,0
5990341,2017,284,22.72,0,0,0,0,0,0
5990343,2017,0,0,0,0,136857.6,8211.456,0,0
5990344,2017,0,0,26400,1056,0,0,0,0
5990345,2017,4800,384,0,0,0,0,0,0
5990346,2017,4176,334.08,0,0,0,0,0,0
5990349,2017,0,0,32839.84,1313.5936,0,0,0,0
5990350,2017,38220,3057.6,0,0,0,0,0,0
5990352,2017,0,0,0,0,0,0,1786.4,107.184
5990354,2017,0,0,0,0,157032,9421.92,0,0
5990355,2017,7248,579.84,0,0,0,0,0,0
5990356,2017,0,0,0,0,0,0,1972.8,118.368
5990357,2017,0,0,0,0,0,0,10192,611.52
5990358,2017,3504,280.32,0,0,0,0,0,0
5990359,2017,0,0,0,0,16965,1017.9,0,0
5990361,2017,0,0,4377.6,175.104,0,0,0,0
5990364,2017,1815,145.2,0,0,0,0,0,0
5990365,2017,0,0,0,0,122068.8,7324.128,0,0
5990366,2017,0,0,0,0,159354,9561.24,0,0
5990367,2017,8904,712.32,0,0,0,0,0,0
5990368,2017,0,0,0,0,54171,3250.26,0,0
5990369,2017,0,0,1848,73.92,0,0,0,0
5990370,2017,0,0,0,0,348748.8,20924.928,0,0
5990371,2017,0,0,0,0,109371.6,6562.296,0,0
5990372,2017,45288,3623.04,0,0,0,0,0,0
5990373,2017,0,0,0,0,115560,6933.6,0,0
5990374,2017,0,0,0,0,44982,2698.92,0,NA
5990375,2017,25080,2006.4,0,0,0,0,0,0
5990376,2017,0,0,0,0,5260.8,315.648,0,0
5990377,2017,0,0,0,0,0,0,2578.4,154.704
5990378,2017,0,0,2393.16,95.7264,0,0,0,0
5990380,2017,1665,133.2,0,0,0,0,0,0
5990381,2017,0,0,0,0,0,0,11542.5,692.55
5990383,2017,0,0,28978.56,1159.1424,0,0,0,0
5990384,2017,0,0,0,0,0,0,10216.8,613.008
5990385,2017,0,0,0,0,76658.4,4599.504,0,0
5990386,2017,0,0,0,0,51550.8,3093.048,0,0
5990387,2017,NA,2486.4,0,0,0,0,0,0
5990389,2017,0,0,0,0,52416,3144.96,0,0
5990391,2017,0,0,0,0,13370.4,802.224,0,0
5990392,2017,28360,2268.8,0,0,0,0,0,0
5990393,2017,0,0,0,0,0,0,1944,116.64
5990394,2017,35325,2826,0,0,0,0,0,0
5990395,2017,0,0,71070.72,2842.8288,0,0,0,0
5990397,2017,0,0,23385.6,935.424,0,0,0,0
5990399,2017,9888,791.04,0,0,0,0,0,0
5990400,2017,19950,1596,0,0,0,0,0,0
5990401,2017,0,0,24167,966.68,0,0,0,0
5990402,2017,5990,479.2,0,0,0,0,0,0
5990403,2017,0,0,0,0,0,0,907.8,54.468
5990404,2017,0,0,0,0,465120,27907.2,0,0
5990405,2017,0,0,9393.3,375.732,0,0,0,0
5990406,2017,0,0,0,0,0,0,7058.4,423.504
5990407,2017,0,0,5821.2,232.848,0,0,0,NA
5990408,2017,0,0,0,0,0,0,5346,320.76
5990409,2017,0,0,9424.8,376.992,0,0,0,0
5990410,2017,0,0,0,0,177480,10648.8,0,0
5990411,2017,0,0,11253.76,NA,0,0,0,0
5990412,2017,0,0,0,0,12936,776.16,0,0
5990413,2017,0,0,0,0,0,0,3261.6,195.696
5990414,2017,0,0,1953.28,78.1312,0,0,0,0
5990415,2017,NA,2136,0,0,0,0,0,0
5990416,2017,0,0,0,0,27648,1658.88,0,0
5990417,2017,0,0,0,0,0,0,2124,127.44
5990418,2017,10352,828.16,0,0,0,0,0,0
5990419,2017,0,0,605.88,24.2352,0,0,0,0
5990420,2017,0,0,66192,2647.68,0,0,0,0
5990421,2017,0,0,126067.2,NA,0,0,0,0
5990422,2017,0,0,0,0,0,0,1174.8,70.488
5990424,2017,0,0,0,0,4104,246.24,0,0
5990425,2017,0,0,13020.48,520.8192,0,0,0,0
5990426,2017,16520,1321.6,0,0,NA,0,0,0
5990427,2017,6795,543.6,0,0,0,0,0,0
5990428,2017,0,0,0,0,0,0,1552,93.12
5990429,2017,0,0,0,0,0,0,1744.8,104.688
5990430,2017,0,0,0,0,96642,5798.52,0,0
5990431,2017,0,0,0,0,75924,4555.44,0,0
5990432,2017,0,0,0,0,47206.8,2832.408,0,0
5990433,2017,8175,654,0,0,0,0,0,0
5990434,2017,0,0,41616,1664.64,0,0,0,0
5990435,2017,0,0,0,0,0,0,111.2,6.672
5990437,2017,0,0,0,0,0,0,460,27.6
5990439,2017,0,0,0,0,1533,91.98,0,0
5990440,2017,0,0,0,0,0,0,1655.1,99.306
5990441,2017,0,0,0,0,0,0,10488,629.28
5990442,2017,1632,130.56,0,0,0,0,0,0
5990443,2017,642,51.36,0,0,0,0,0,0
5990444,2017,0,0,0,0,0,0,20632.5,1237.95
5990446,2017,0,0,0,0,0,0,11064,663.84
5990447,2017,0,0,2190.24,87.6096,0,0,0,0
5990448,2017,0,0,0,0,0,0,252,15.12
5990449,2017,0,0,0,0,0,0,5109,306.54
5990450,2017,0,0,0,0,44431.2,2665.872,0,0
5990451,2017,0,0,0,0,32724,1963.44,0,0
5990452,2017,0,0,0,0,0,0,1218,73.08
5990453,2017,0,0,0,0,0,0,2150.4,129.024
5990454,2017,0,0,10740.6,429.624,0,0,0,0
5990455,2017,3250,260,0,0,0,0,0,0
5990457,2017,0,0,0,0,0,0,88.8,5.328
5990458,2017,27120,2169.6,0,0,0,0,0,0
5990459,2017,0,0,0,0,28822.5,1729.35,0,0
5990460,2017,0,0,0,0,309484.8,18569.088,0,0
5990461,2017,0,0,0,0,42912,2574.72,0,0
5990462,2017,906,72.48,0,0,0,0,0,NA
5990463,2017,8976,718.08,0,0,0,0,0,0
5990464,2017,0,0,0,0,0,0,1392.3,83.538
5990466,2017,0,0,0,0,0,0,3199.5,191.97
5990467,2017,0,0,6949.44,277.9776,0,0,0,0
5990468,2017,0,0,0,0,0,0,2550,153
5990469,2017,0,0,0,0,1428,85.68,0,0
5990470,2017,47712,3816.96,0,0,0,0,0,0
5990472,2017,31104,2488.32,0,0,0,0,0,0
5990473,2017,0,0,0,0,185179.5,11110.77,0,0
5990474,2017,0,0,0,0,84067.2,5044.032,0,0
5990475,2017,0,0,0,0,0,0,1755,105.3
5990476,2017,59228,4738.24,0,0,0,0,0,0
5990477,2017,0,0,0,0,0,0,2392.5,143.55
5990478,2017,0,0,0,0,179136,10748.16,0,0
5990480,2017,0,0,0,0,0,0,588,35.28
5990481,2017,0,0,0,0,16598.4,995.904,0,0
5990482,2017,0,0,13306.8,532.272,0,0,0,0
5990483,2017,0,0,0,0,0,0,NA,79.092
5990484,2017,0,0,0,0,493128,29587.68,0,0
5990485,2017,0,0,0,0,62992.8,3779.568,0,0
5990487,2017,3984,318.72,0,0,0,0,0,0
5990488,2017,0,0,386.1,15.444,0,0,0,0
5990489,2017,0,0,0,0,73603.2,4416.192,0,0
5990490,2017,0,0,0,0,13008,NA,0,0
5990491,2017,0,0,8800,352,0,0,0,0
5990492,2017,0,0,0,0,0,0,259.2,15.552
5990493,2017,0,0,451.2,18.048,0,0,0,0
5990495,2017,0,0,0,0,648810,38928.6,0,0
5990496,2017,0,0,22425.6,897.024,0,0,0,0
5990497,2017,0,0,1805.44,72.2176,0,0,0,0
5990498,2017,11361,908.88,0,0,0,0,0,0
5990501,2017,7218,577.44,0,0,0,0,0,0
5990502,2017,0,NA,5916.8,236.672,0,0,0,0
5990503,2017,0,0,3249.6,129.984,0,0,0,0
5990504,2017,0,0,2018.88,80.7552,0,0,0,0
5990505,2017,0,0,18576,743.04,0,0,0,0
5990510,2017,0,0,0,0,0,0,7472.4,448.344
5990511,2017,0,0,0,NA,0,0,7820.8,469.248
5990512,2017,0,0,0,0,28771.2,1726.272,0,0
5990513,2017,0,0,19814.4,792.576,0,0,0,0
5990514,2017,0,0,0,0,74037.6,4442.256,0,0
5990515,2017,2580,206.4,0,0,0,0,0,0
5990517,2017,NA,304.32,0,0,0,0,0,0
5990519,2017,0,0,NA,0,7056,423.36,0,0
5990520,2017,0,0,6168,246.72,0,0,0,0
5990523,2017,0,0,0,0,0,0,7277.6,436.656
5990526,2017,0,0,0,0,0,0,13560,813.6
5990527,2017,0,0,7983.36,319.3344,0,0,0,0
5990528,2017,0,0,0,0,0,0,441,26.46
5990530,2017,0,0,0,0,871.2,52.272,0,0
5990531,2017,0,0,0,0,45157.5,2709.45,0,0
5990532,2017,0,NA,0,0,96940.8,5816.448,0,0
5990534,2017,0,0,0,0,90169.2,5410.152,0,0
5990535,2017,0,0,0,0,0,NA,6001.6,360.096
5990536,2017,0,0,0,0,0,0,15463.2,927.792
5990537,2017,0,0,0,0,174420,10465.2,0,0
5990538,2017,0,0,0,0,0,0,342.4,20.544
5990539,2017,38920,3113.6,0,0,0,0,0,0
5990540,NA,0,0,0,0,0,0,427.2,25.632
5990541,2017,0,0,0,0,0,0,4104.8,246.288
5990542,2017,0,0,0,0,0,0,512,30.72
5990543,2017,22620,1809.6,0,0,0,0,0,0
5990544,2017,1980,158.4,0,0,0,0,0,0
5990545,2017,0,0,0,0,86976,5218.56,0,0
5990546,2017,0,0,95667.84,3826.7136,0,0,0,0
5990547,2017,32648,2611.84,0,0,0,0,0,0
5990549,2017,0,0,0,0,104895,6293.7,0,0
5990550,2017,0,0,0,0,38669.4,2320.164,0,0
5990551,2017,0,0,0,0,57078,3424.68,0,0
5990552,2017,0,0,0,0,0,0,2574,154.44
5990554,2017,27115,2169.2,0,0,0,0,0,0
5990555,2017,0,0,0,0,NA,0,1068,64.08
5990557,2017,7944,635.52,0,0,0,0,0,0
5990558,2017,756,60.48,0,0,0,0,0,0
5990559,2017,0,0,0,0,100425.6,6025.536,0,0
5990560,2017,8333,666.64,0,0,0,0,0,0
5990561,2017,0,0,0,0,108710.4,NA,0,0
5990562,2017,15260,1220.8,0,0,0,0,0,0
5990563,2017,0,0,0,0,82741.5,4964.49,0,0
5990564,NA,0,0,0,0,0,0,1198.4,71.904
5990565,2017,0,0,24942.96,997.7184,0,0,0,0
5990566,2017,0,0,0,0,57528,3451.68,0,NA
5990567,2017,0,0,60723,2428.92,0,0,0,0
5990568,2017,0,0,0,0,64260,3855.6,0,0
5990569,2017,0,0,0,0,0,0,6252.8,375.168
5990570,2017,0,0,15884.4,635.376,0,0,0,0
5990571,2017,0,0,0,0,0,0,4608.8,276.528
5990572,2017,11472,917.76,0,0,0,0,0,0
5990573,2017,19584,1566.72,0,0,0,0,0,0
5990576,2017,5844,467.52,0,0,0,0,0,0
5990577,2017,0,0,0,0,0,0,3642.6,218.556
5990579,2017,0,0,27354.6,1094.184,0,0,0,0
5990580,2017,7980,NA,0,0,0,0,0,0
5990583,2017,0,0,2710.4,108.416,0,0,0,0
5990584,2017,0,0,0,0,0,0,5214,312.84
5990586,2017,0,0,0,0,8464.5,507.87,0,0
5990587,2017,891,71.28,0,0,0,0,0,0
5990588,2017,0,0,11827.2,473.088,0,0,0,0
5990590,2017,0,0,0,0,382041,22922.46,0,0
5990591,2017,0,0,0,0,208800,12528,0,0
5990593,2017,0,0,13633.2,545.328,0,0,0,0
5990594,2017,0,0,8361.36,334.4544,0,0,0,0
5990595,2017,0,0,0,0,0,0,3662.4,219.744
5990596,2017,0,0,0,0,20880,1252.8,0,0
5990597,2017,0,0,4357.44,174.2976,0,0,0,0
5990598,2017,0,0,0,0,24806.4,1488.384,0,0
5990599,2017,0,0,33966.08,1358.6432,0,0,0,0
5990600,2017,49200,3936,0,0,0,0,0,0
5990601,2017,0,0,0,0,60768,3646.08,0,0
5990603,2017,33218,2657.44,0,0,0,0,0,0
5990604,2017,14070,1125.6,0,0,0,0,0,0
5990605,2017,0,0,0,0,0,0,5418,325.08
5990606,2017,0,0,0,0,0,0,10164,609.84
5990608,2017,0,0,9504,380.16,0,0,0,0
5990609,2017,0,0,0,0,0,0,4819.5,289.17
5990610,2017,0,0,0,0,16598.4,995.904,0,0
5990611,2017,14476,1158.08,0,0,0,0,0,0
5990612,2017,0,0,0,0,113220,6793.2,0,0
5990615,2017,0,0,0,0,0,0,990.4,59.424
5990616,2017,0,0,0,0,118755,7125.3,0,0
5990619,2017,0,0,1062.72,42.5088,0,0,0,0
5990621,2017,0,0,0,0,76982.4,4618.944,0,0
5990623,2017,0,0,0,0,0,0,567,34.02
5990625,2017,0,0,10503.2,420.128,0,0,0,0
5990626,2017,0,0,0,0,70545.6,4232.736,0,0
5990627,2017,0,0,0,0,104108.4,6246.504,0,0
5990628,2017,90,7.2,0,0,0,0,0,0
5990629,2017,17400,1392,0,0,0,0,0,0
5990631,2017,12448,995.84,0,0,0,0,0,0
5990633,2017,0,0,0,0,45924,2755.44,0,0
5990634,2017,0,0,0,0,0,0,10264.8,615.888
5990635,2017,0,0,0,0,0,0,35317.5,2119.05
5990636,2017,0,0,0,0,0,0,7328,439.68
5990637,2017,0,0,0,0,62685,3761.1,0,0
5990638,2017,0,0,5406.72,216.2688,0,0,0,0
5990639,2017,0,0,0,0,0,0,424,25.44
5990640,2017,0,0,2429,97.16,0,0,0,0
5990641,2017,0,0,6539.52,261.5808,0,0,0,0
5990642,2017,0,0,25462.08,1018.4832,0,0,0,0
5990643,2017,530,42.4,0,0,0,0,0,0
5990645,2017,0,0,0,0,113256,6795.36,0,0
5990646,2017,0,0,0,0,0,0,759,45.54
5990648,2017,19200,1536,0,0,0,0,0,0
5990649,2017,0,0,117365.28,4694.6112,0,0,0,0
5990650,2017,0,0,0,0,49140,2948.4,0,0
5990652,2017,0,0,3570,142.8,0,0,0,0
5990653,2017,0,0,0,0,49631.4,2977.884,0,0
5990654,2017,0,0,0,0,0,0,456.5,27.39
5990655,NA,0,0,0,0,24948,1496.88,0,0
5990656,2017,0,0,87816.96,3512.6784,0,0,0,0
5990657,2017,0,0,0,0,0,0,6289.5,377.37
5990660,2017,0,0,9921.6,396.864,0,0,0,0
5990661,2017,0,0,0,0,0,0,972,58.32
5990662,2017,14455,1156.4,0,0,0,0,0,0
5990663,2017,0,0,0,0,9094.8,545.688,0,0
5990664,2017,0,0,0,0,92664,5559.84,0,0
5990665,2017,0,0,0,0,8316,498.96,0,0
5990667,2017,0,0,0,0,0,0,987,59.22
5990668,2017,0,0,13620.6,544.824,0,0,0,0
5990669,2017,0,0,91494,3659.76,0,0,0,0
5990671,2017,0,0,0,0,0,0,14149.2,848.952
5990672,2017,0,0,2352.96,94.1184,0,0,0,0
5990673,2017,0,0,48,1.92,0,0,0,0
5990675,2017,0,0,23533.44,941.3376,0,0,0,0
5990676,2017,0,0,1747.2,69.888,0,0,0,0
5990677,2017,10360,828.8,0,0,0,0,0,0
5990678,2017,21516,1721.28,0,0,0,0,0,0
5990679,2017,10048,803.84,0,0,0,0,0,0
5990680,2017,0,0,0,0,0,0,8397,503.82
5990681,2017,0,0,0,0,93852,5631.12,0,0
5990682,2017,0,0,0,0,0,0,120,7.2
5990686,2017,0,0,9384.32,375.3728,0,0,0,0
5990688,2017,0,0,3859.2,154.368,0,0,0,0
5990690,2017,15420,1233.6,0,0,0,0,0,0
5990692,2017,0,0,0,0,0,0,2748,164.88
5990693,2017,0,0,0,0,192855,11571.3,0,0
5990694,2017,0,0,0,0,0,0,4630.5,277.83
5990695,2017,0,0,10584,423.36,0,0,0,0
5990696,2017,0,0,0,0,0,0,935,56.1
5990697,2017,0,0,0,0,0,0,4980,298.8
5990701,2017,23052,1844.16,0,0,0,0,0,0
5990702,2017,0,0,0,0,20736,1244.16,0,0
5990703,2017,0,0,981.12,39.2448,0,0,0,0
5990705,2017,0,0,0,0,0,0,10472,628.32
5990706,2017,0,0,232320,9292.8,0,0,0,0
5990707,2017,0,0,0,0,0,0,2608.2,156.492
5990708,2017,0,0,0,0,44496,2669.76,0,0
5990709,2017,0,0,0,0,35262,2115.72,0,0
5990710,2017,8880,710.4,0,0,0,0,0,0
5990711,2017,0,0,0,0,0,0,7708.8,462.528
5990712,2017,1958,156.64,0,0,0,0,0,0
5990713,2017,640,51.2,0,0,0,0,0,0
5990714,2017,0,0,14011.2,560.448,0,0,0,0
5990715,2017,0,0,0,0,0,0,14835.6,890.136
5990716,2017,0,0,0,0,0,0,1795.2,107.712
5990717,2017,0,0,2112,84.48,0,0,0,0
5990718,2017,0,0,0,0,0,0,2385,143.1
5990719,2017,0,0,0,0,0,0,1645,98.7
5990720,2017,17280,1382.4,0,0,0,0,0,0
5990723,2017,0,0,1568.16,62.7264,0,0,0,0
5990725,2017,0,0,9699.2,387.968,0,0,0,0
5990726,2017,0,0,0,0,0,0,5600,336
5990727,2017,0,0,0,0,0,0,1166.4,69.984
5990729,2017,28315,2265.2,0,0,0,0,0,0
5990730,2017,0,0,354.24,14.1696,0,0,0,0
5990731,2017,0,0,6298.88,251.9552,0,0,0,0
5990732,2017,0,0,219.36,8.7744,0,0,0,0
5990734,2017,6314,505.12,0,0,0,0,0,0
5990735,2017,6086,486.88,0,0,0,0,0,0
5990736,2017,0,0,0,0,136460.7,8187.642,0,0
5990737,NA,0,0,0,0,46450.8,2787.048,0,0
5990738,2017,0,0,0,0,3135.6,188.136,0,0
5990739,2017,0,0,0,0,7956,477.36,0,0
5990740,2017,0,0,0,0,0,0,3066,183.96
